"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/01/2020","AQS","390490034","1","29","ppb","27","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/02/2020","AQS","390490034","1","14","ppb","13","Fairgrounds","22","92.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/03/2020","AQS","390490034","1","23","ppb","22","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/04/2020","AQS","390490034","1","17","ppb","16","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/05/2020","AQS","390490034","1","39","ppb","37","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/06/2020","AQS","390490034","1","6","ppb","6","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/07/2020","AQS","390490034","1","26","ppb","25","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/08/2020","AQS","390490034","1","23","ppb","22","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/09/2020","AQS","390490034","1","13","ppb","12","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/10/2020","AQS","390490034","1","6","ppb","6","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/11/2020","AQS","390490034","1","19","ppb","18","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/12/2020","AQS","390490034","1","24","ppb","23","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/13/2020","AQS","390490034","1","7","ppb","7","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/14/2020","AQS","390490034","1","25","ppb","24","Fairgrounds","20","83.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/15/2020","AQS","390490034","1","5","ppb","5","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/16/2020","AQS","390490034","1","25","ppb","24","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/17/2020","AQS","390490034","1","25","ppb","24","Fairgrounds","21","88.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/18/2020","AQS","390490034","1","27","ppb","25","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/19/2020","AQS","390490034","1","13","ppb","12","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/20/2020","AQS","390490034","1","6","ppb","6","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/21/2020","AQS","390490034","1","4","ppb","4","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/22/2020","AQS","390490034","1","9","ppb","8","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/23/2020","AQS","390490034","1","24","ppb","23","Fairgrounds","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/24/2020","AQS","390490034","1","6","ppb","6","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/25/2020","AQS","390490034","1","38","ppb","36","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/26/2020","AQS","390490034","1","29","ppb","27","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/27/2020","AQS","390490034","1","11","ppb","10","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/28/2020","AQS","390490034","1","18","ppb","17","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/29/2020","AQS","390490034","1","9","ppb","8","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/30/2020","AQS","390490034","1","6","ppb","6","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"03/31/2020","AQS","390490034","1","9","ppb","8","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/01/2020","AQS","390490034","1","13","ppb","12","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/02/2020","AQS","390490034","1","28","ppb","26","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/03/2020","AQS","390490034","1","29","ppb","27","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/04/2020","AQS","390490034","1","31","ppb","29","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/05/2020","AQS","390490034","1","8","ppb","8","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/06/2020","AQS","390490034","1","18","ppb","17","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/07/2020","AQS","390490034","1","27","ppb","25","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/08/2020","AQS","390490034","1","27","ppb","25","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/09/2020","AQS","390490034","1","9","ppb","8","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/10/2020","AQS","390490034","1","24","ppb","23","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/11/2020","AQS","390490034","1","28","ppb","26","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/12/2020","AQS","390490034","1","10","ppb","9","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/13/2020","AQS","390490034","1","9","ppb","8","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/14/2020","AQS","390490034","1","9","ppb","8","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/15/2020","AQS","390490034","1","32","ppb","30","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/16/2020","AQS","390490034","1","21","ppb","20","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/17/2020","AQS","390490034","1","21","ppb","20","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/18/2020","AQS","390490034","1","7","ppb","7","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/19/2020","AQS","390490034","1","20","ppb","19","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/20/2020","AQS","390490034","1","11","ppb","10","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/21/2020","AQS","390490034","1","8","ppb","8","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/22/2020","AQS","390490034","1","33","ppb","31","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/23/2020","AQS","390490034","1","26","ppb","25","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/24/2020","AQS","390490034","1","14","ppb","13","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/25/2020","AQS","390490034","1","8","ppb","8","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/26/2020","AQS","390490034","1","10","ppb","9","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/27/2020","AQS","390490034","1","10","ppb","9","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/28/2020","AQS","390490034","1","17","ppb","16","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/29/2020","AQS","390490034","1","8","ppb","8","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"04/30/2020","AQS","390490034","1","8","ppb","8","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/01/2020","AQS","390490034","1","21","ppb","20","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/02/2020","AQS","390490034","1","12","ppb","11","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/03/2020","AQS","390490034","1","7","ppb","7","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/04/2020","AQS","390490034","1","7","ppb","7","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/05/2020","AQS","390490034","1","7","ppb","7","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/06/2020","AQS","390490034","1","34","ppb","32","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/07/2020","AQS","390490034","1","32","ppb","30","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/08/2020","AQS","390490034","1","14","ppb","13","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/09/2020","AQS","390490034","1","17","ppb","16","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/10/2020","AQS","390490034","1","10","ppb","9","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/11/2020","AQS","390490034","1","5","ppb","5","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/12/2020","AQS","390490034","1","21","ppb","20","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/13/2020","AQS","390490034","1","28","ppb","26","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/14/2020","AQS","390490034","1","18","ppb","17","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/15/2020","AQS","390490034","1","11","ppb","10","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/16/2020","AQS","390490034","1","20","ppb","19","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/17/2020","AQS","390490034","1","14","ppb","13","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/18/2020","AQS","390490034","1","10","ppb","9","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/19/2020","AQS","390490034","1","5","ppb","5","Fairgrounds","21","88.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/20/2020","AQS","390490034","1","6","ppb","6","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/21/2020","AQS","390490034","1","9","ppb","8","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/22/2020","AQS","390490034","1","27","ppb","25","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/23/2020","AQS","390490034","1","23","ppb","22","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/24/2020","AQS","390490034","1","21","ppb","20","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/27/2020","AQS","390490034","1","11","ppb","10","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/28/2020","AQS","390490034","1","9","ppb","8","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/29/2020","AQS","390490034","1","20","ppb","19","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/30/2020","AQS","390490034","1","23","ppb","22","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"05/31/2020","AQS","390490034","1","4","ppb","4","Fairgrounds","24","100.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.002707","-82.994424"
"01/01/2020","AQS","390490038","1","11","ppb","10","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/02/2020","AQS","390490038","1","15","ppb","14","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/03/2020","AQS","390490038","1","20","ppb","19","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/04/2020","AQS","390490038","1","7","ppb","7","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/05/2020","AQS","390490038","1","8","ppb","8","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/06/2020","AQS","390490038","1","25","ppb","24","Smoky Row Near Road","19","79.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/07/2020","AQS","390490038","1","28","ppb","26","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/08/2020","AQS","390490038","1","16","ppb","15","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/09/2020","AQS","390490038","1","20","ppb","19","Smoky Row Near Road","22","92.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/10/2020","AQS","390490038","1","22","ppb","21","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/11/2020","AQS","390490038","1","6","ppb","6","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/12/2020","AQS","390490038","1","15","ppb","14","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/13/2020","AQS","390490038","1","19","ppb","18","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/14/2020","AQS","390490038","1","18","ppb","17","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/15/2020","AQS","390490038","1","20","ppb","19","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/16/2020","AQS","390490038","1","5","ppb","5","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/17/2020","AQS","390490038","1","15","ppb","14","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/18/2020","AQS","390490038","1","10","ppb","9","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/19/2020","AQS","390490038","1","2","ppb","2","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/20/2020","AQS","390490038","1","23","ppb","22","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/21/2020","AQS","390490038","1","31","ppb","29","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/22/2020","AQS","390490038","1","36","ppb","34","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/23/2020","AQS","390490038","1","33","ppb","31","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/24/2020","AQS","390490038","1","22","ppb","21","Smoky Row Near Road","22","92.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/25/2020","AQS","390490038","1","9","ppb","8","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/26/2020","AQS","390490038","1","11","ppb","10","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/27/2020","AQS","390490038","1","19","ppb","18","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/28/2020","AQS","390490038","1","9","ppb","8","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/29/2020","AQS","390490038","1","15","ppb","14","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/30/2020","AQS","390490038","1","7","ppb","7","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/31/2020","AQS","390490038","1","17","ppb","16","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/01/2020","AQS","390490038","1","16","ppb","15","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/02/2020","AQS","390490038","1","12","ppb","11","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/03/2020","AQS","390490038","1","31","ppb","29","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/04/2020","AQS","390490038","1","16","ppb","15","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/05/2020","AQS","390490038","1","4","ppb","4","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/06/2020","AQS","390490038","1","17","ppb","16","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/07/2020","AQS","390490038","1","14","ppb","13","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/08/2020","AQS","390490038","1","16","ppb","15","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/09/2020","AQS","390490038","1","15","ppb","14","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/10/2020","AQS","390490038","1","14","ppb","13","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/11/2020","AQS","390490038","1","8","ppb","8","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/12/2020","AQS","390490038","1","30","ppb","28","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/13/2020","AQS","390490038","1","16","ppb","15","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/14/2020","AQS","390490038","1","28","ppb","26","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/15/2020","AQS","390490038","1","32","ppb","30","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/16/2020","AQS","390490038","1","24","ppb","23","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/17/2020","AQS","390490038","1","32","ppb","30","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/18/2020","AQS","390490038","1","15","ppb","14","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"02/19/2020","AQS","390490038","1","17","ppb","16","Smoky Row Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
